Newspaper,Heading,Date,Time,URL
Indian Express,"In her new piece, Swati Mohan explores belief systems that shackle the mind or set it free",2019-05-29,8:59:28 am,https://indianexpress.com/article/lifestyle/art-and-culture/dancer-swati-mohan-bharatanayam-lightness-of-being-5753372/
Indian Express,Here's why your brain makes inconsistent choices,2019-05-29,11:17:26 am,https://indianexpress.com/article/lifestyle/life-style/inconsistent-choice-making-a-normal-part-of-how-the-brain-evaluates-options-5753781/
Indian Express,Chefs across India are rediscovering the joys and challenges of India’s other native summer fruits,2019-05-29,9:04:56 am,https://indianexpress.com/article/lifestyle/summer-fruits-mango-jamun-ice-cream-kulfi-5753357/
Indian Express,"Sari is the most modern garment, one which can be perceived in so many different ways: Sanjay Garg",2019-05-28,1:59:38 pm,https://indianexpress.com/article/lifestyle/fashion/sari-modern-garment-designer-sanjay-garg-raw-mango-5751948/
Indian Express,Here’s why your brain makes inconsistent choices,2019-05-29,11:17:26 am,https://indianexpress.com/article/lifestyle/life-style/inconsistent-choice-making-a-normal-part-of-how-the-brain-evaluates-options-5753781/
Indian Express,Common mistakes that can make your skin acne-prone,2019-05-29,10:38:57 am,https://indianexpress.com/article/lifestyle/life-style/avoid-these-nine-common-skin-care-mistakes-that-lead-to-breakouts-5752846/
Indian Express,Easy ways to save money while travelling solo,2019-05-29,9:48:38 am,https://indianexpress.com/article/lifestyle/destination-of-the-week/hacks-save-money-while-traveling-solo-5752913/
Indian Express,Chefs across India are rediscovering the joys and challenges of India’s other native summer fruits,2019-05-29,9:04:56 am,https://indianexpress.com/article/lifestyle/summer-fruits-mango-jamun-ice-cream-kulfi-5753357/
Indian Express,"In her new piece, Swati Mohan explores belief systems that shackle the mind or set it free",2019-05-29,8:59:28 am,https://indianexpress.com/article/lifestyle/art-and-culture/dancer-swati-mohan-bharatanayam-lightness-of-being-5753372/
Indian Express,‘Prioritise who you are and who you want to be’: Matthew McConaughey,2019-05-29,6:30:15 am,https://indianexpress.com/article/lifestyle/life-positive/prioritise-who-you-are-and-who-you-want-to-be-matthew-mcconaughey-5751967/
Indian Express,Collectors’ Edition,2019-05-29,12:11:06 am,https://indianexpress.com/article/lifestyle/art-and-culture/sotheby-s-london-auction-paintings-art-m-husain-rameshwar-broota-5753383/
Indian Express,Sonam Kapoor Ahuja oozes elegance at cousin’s wedding in London,2019-05-28,5:15:54 pm,https://indianexpress.com/article/lifestyle/fashion/sonam-kapoor-ahuja-elegant-sisters-wedding-london-5752592/
Indian Express,Nothing says Indian summers better than delicious mango recipes. What would you like to try today?,2019-05-28,5:11:36 pm,https://indianexpress.com/article/lifestyle/food-wine/mango-recipes-easy-mango-recipes-indian-summer-recipes-5752016/
Indian Express,Aditi Rao Hydari dazzles in this Nikhil Thampi outfit at Lord’s,2019-05-28,4:38:11 pm,https://indianexpress.com/article/lifestyle/fashion/icc-world-cup-2019-lords-aditi-rao-hydari-in-nikhil-thampi-home-of-cricket-london-5752318/
Indian Express,From aiding digestion to skin care: Why mint should be an essential part of your daily routine,2019-05-28,4:01:01 pm,https://indianexpress.com/article/lifestyle/life-style/health-benefits-of-mint-is-mint-good-for-skin-5752417/
Indian Express,Deepika Padukone disappoints in this yellow ruffle sari by Sabyasachi Mukherjee,2019-05-28,3:31:32 pm,https://indianexpress.com/article/lifestyle/fashion/deepika-padukone-disappoints-in-yellow-ruffle-sari-by-sabyasachi-mukherjee-5752169/
