Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
The Luxe Cafe, ‘ Odyssey of a People ’ A chronicle of Palestinian history,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/odyssey-of-a-people-a-chronicle-of-palestinian-history/,0,0.5
The Luxe Cafe, Of games glam and art of horse breeding,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/of-games-glam-and-art-of-horse-breeding/,1,0.53
The Luxe Cafe, World ’ s First Chanel Spa to open at the Ritz Hotel in Paris,life,2019-06-21,15:02,http://www.theluxecafe.com/life/health-wellness/world%E2%80%99s-first-chanel-spa-to-open-at-the-ritz-hotel-in-paris,2,0.39
The Luxe Cafe, After pregnancy this spa will make you look good,life,2019-06-21,15:02,http://www.theluxecafe.com/life/health-wellness/after-pregnancy-this-spa-will-make-you-look-good/,2,0.36
The Luxe Cafe, A Maharaja gives you his words,life,2019-06-21,15:02,http://www.theluxecafe.com/life/celebs-and-lifestyle/a-maharaja-gives-you-his-words/,3,0.54
The Luxe Cafe, Luxury Lifestyle Awards 2016 Asia Kicks Off In Style,life,2019-06-21,15:02,http://www.theluxecafe.com/life/celebs-and-lifestyle/luxury-lifestyle-awards-2016-asia-kicks-off-in-style/,4,0.65
The Luxe Cafe, Legendary canes on sale at Christie ’ s,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/legendary-canes-on-sale-at-christies/,5,0.4
The Luxe Cafe, Christie ’ s 10 commandments for new collectors,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/christies-10-commandments-for-new-collectors/,5,0.37
The Luxe Cafe, Out of the Ordinary Intriguing nuggets of history at Christie ’ s,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/out-of-the-ordinary-intriguing-nuggets-of-history-at-christies/,5,0.39
The Luxe Cafe, Keep it Skinlicious India ’ s Star Skin Saviours,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/keep-it-skinlicious-indias-star-skin-saviours/,6,1.0
The Luxe Cafe, Most expensive diamonds ever sold at auctions,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/expensive-diamonds-ever-sold-auctions/,7,1.0
The Luxe Cafe, Luxe Cafe Exclusive Luxury shopping severely hit by surgical strike on black money,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/luxe-cafe-exclusive-luxury-shopping-severely-hit-by-surgical-strike-on-black-money/,8,0.52
The Luxe Cafe, Raja of Mahmudabad Treasures of culture,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/raja-mahmudabad-treasures-culture/,9,1.0
The Luxe Cafe, Royal Fables Season – 6,life,2019-06-21,15:02,http://www.theluxecafe.com/life/celebs-and-lifestyle/royal-fables-season-6/,10,0.39
The Luxe Cafe, Wedding themes are Q Events success mantra,life,2019-06-21,15:02,http://www.theluxecafe.com/life/celebs-and-lifestyle/wedding-themes-are-q-events-success-mantra/,10,0.37
The Luxe Cafe, Royal wedding properties in India,life,2019-06-21,15:02,http://www.theluxecafe.com/life/celebs-and-lifestyle/royal-wedding-properties-in-india,10,0.43
The Luxe Cafe, Littérateurs ’ Himalayan dream to come alive at Kumaon Literary Festival,life,2019-06-21,15:02,http://www.theluxecafe.com/life/summer-retreats/litt%C3%A9rateurs-himalayan-dream-to-come-alive-at-kumaon-literary-festival,11,1.0
The Luxe Cafe, A Wellness destination Par Excellence,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/a-wellness-destination-par-excellance/,12,1.0
The Luxe Cafe, Relive the mystical magic of a musical evening with pianist Balázs Fülei,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/relive-the-mystical-magic-of-a-musical-evening-with-pianist-balazs-fulei/,13,1.0
The Luxe Cafe, The finest Indian hotels to get married in,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/the-finest-indian-hotels-to-get-married-in/,14,1.0
The Luxe Cafe, Elixir of youth in your daily regime,life,2019-06-21,15:02,http://www.theluxecafe.com/life/health-wellness/elixir-of-youth-in-your-daily-regime/,15,1.0
The Luxe Cafe, An affair extraordinaire with piano maestro Balazs Fulei,life,2019-06-21,15:02,http://www.theluxecafe.com/life/celebs-and-lifestyle/an-affair-extraordinaire-with-piano-maestro-balazs-fulei/,16,1.0
The Luxe Cafe, Precious pups for the privileged,life,2019-06-21,15:02,http://www.theluxecafe.com/stories/precious-pups-privileged/,17,1.0
